timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707550763320,44,"cat/cdn/shop/products/Group531-478553-625416.png-3,456",200,OK,Stress Thread Group 3-6,bin,true,,68714,1390,10,11,https://supertails.com/cdn/shop/products/Group531-478553-625416.png?v=1696496830,43,0,0
1707550763320,55,"cat/cdn/shop/products/Frame6-2022-12-16T140622.591.png-3,370",200,OK,Stress Thread Group 3-7,bin,true,,95358,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140622.591.png?v=1696600538,53,0,0
1707550763043,342,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,194",200,OK,Stress Thread Group 3-10,,true,,1118,1640,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,342,0,0
1707550763025,378,"home/cart/update.js-2,625",200,OK,Stress Thread Group 3-1,text,true,,3100,1410,10,11,https://supertails.com/cart/update.js,378,0,0
1707550763365,41,"cat/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png-3,458",200,OK,Stress Thread Group 3-6,bin,true,,44121,1410,10,11,https://supertails.com/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png?v=1697117888,41,0,0
1707550763376,46,"cat/cdn/shop/products/Frame6-2022-12-16T140653.263.png-3,372",200,OK,Stress Thread Group 3-7,bin,true,,86260,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140653.263.png?v=1696600546,44,0,0
1707550763089,348,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,513",200,OK,Load Thread Group 2-5,,true,,1116,2577,1,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,348,0,0
1707550763149,316,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,200",200,OK,Stress Thread Group 3-9,,true,,1116,2292,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,316,0,0
1707550763406,63,"cat/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png-3,461",200,OK,Stress Thread Group 3-6,bin,true,,58731,1409,10,11,https://supertails.com/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png?v=1706159831,63,0,0
1707550763422,51,"cat/cdn/shop/products/Frame6-2022-12-16T140811.965.png-3,375",200,OK,Stress Thread Group 3-7,bin,true,,83835,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140811.965.png?v=1696600554,48,0,0
1707550763153,338,"home/.well-known/shopify/monorail/unstable/produce_batch-2,678",200,OK,Stress Thread Group 3-3,,true,,1120,2292,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,338,0,0
1707550763474,45,"cat/cdn/shop/files/Frame12822.png-3,376",200,OK,Stress Thread Group 3-7,bin,true,,97235,1375,10,11,https://supertails.com/cdn/shop/files/Frame12822.png?v=1696600564,43,0,0
1707550763470,52,"cat/cdn/shop/products/Group530-208719-167488.png-3,457",200,OK,Stress Thread Group 3-6,bin,true,,209894,1390,10,11,https://supertails.com/cdn/shop/products/Group530-208719-167488.png?v=1696496834,47,0,0
1707550763522,43,"cat/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg-3,464",200,OK,Stress Thread Group 3-6,bin,true,,75583,1406,10,11,https://supertails.com/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg?v=1706159831,42,0,0
1707550763520,51,"cat/cdn/shop/files/Frame12823.png-3,377",200,OK,Stress Thread Group 3-7,bin,true,,131755,1375,10,11,https://supertails.com/cdn/shop/files/Frame12823.png?v=1696600572,48,0,0
1707550763566,40,"cat/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg-3,466",200,OK,Stress Thread Group 3-6,bin,true,,89998,1406,10,11,https://supertails.com/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg?v=1706159831,38,0,0
1707550763278,340,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,511",200,OK,Stress Thread Group 3-5,,true,,1114,1658,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,340,0,0
1707550763572,46,"cat/cdn/shop/products/Frame6-2022-12-16T132815.494.png-3,384",200,OK,Stress Thread Group 3-7,bin,true,,66505,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132815.494.png?v=1696600499,44,0,0
1707550763606,44,"cat/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg-3,465",200,OK,Stress Thread Group 3-6,bin,true,,90206,1406,10,11,https://supertails.com/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg?v=1706159831,42,0,0
1707550763618,44,"cat/cdn/shop/products/Frame6-2022-12-16T132701.292.png-3,385",200,OK,Stress Thread Group 3-7,bin,true,,98147,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132701.292.png?v=1696600583,42,0,0
1707550763327,339,"home/.well-known/shopify/monorail/unstable/produce_batch-2,677",200,OK,Stress Thread Group 3-2,,true,,1116,1640,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,339,0,0
1707550763333,335,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,517",200,OK,Stress Thread Group 3-4,,true,,1114,2716,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,335,0,0
1707550763345,332,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,202",200,OK,Stress Thread Group 3-8,,true,,1114,2500,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,332,0,0
1707550763651,42,"cat/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg-3,467",200,OK,Stress Thread Group 3-6,bin,true,,68327,1406,10,11,https://supertails.com/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg?v=1706159831,41,0,0
1707550763386,334,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,200",200,OK,Stress Thread Group 3-10,,true,,1116,2292,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,334,0,0
1707550763662,63,"cat/cdn/shop/products/Frame6-2022-12-16T133006.086.png-3,388",200,OK,Stress Thread Group 3-7,bin,true,,79366,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133006.086.png?v=1696600650,61,0,0
1707550763693,55,"cat/cdn/shop/products/6_34cda4f4-7361-403c-975d-45db0fdb130b.jpg-3,468",200,OK,Stress Thread Group 3-6,bin,true,,66189,1406,10,11,https://supertails.com/cdn/shop/products/6_34cda4f4-7361-403c-975d-45db0fdb130b.jpg?v=1706159831,54,0,0
1707550763404,345,"home/cart-2,630",200,OK,Stress Thread Group 3-1,text,true,,4120,1300,10,11,https://supertails.com/cart?t=1707545490632&view=ajax,345,0,0
1707550763725,48,"cat/cdn/shop/products/Frame6-2022-12-16T133156.281.png-3,392",200,OK,Stress Thread Group 3-7,bin,true,,122438,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133156.281.png?v=1696600697,45,0,0
1707550763438,337,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,511",200,OK,Load Thread Group 2-5,,true,,1120,1658,1,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,337,0,0
1707550763465,316,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,202",200,OK,Stress Thread Group 3-9,,true,,1118,2500,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,316,0,0
1707550763774,46,"cat/cdn/shop/products/Frame6-2022-12-16T133130.385.png-3,390",200,OK,Stress Thread Group 3-7,bin,true,,121072,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133130.385.png?v=1696600690,43,0,0
1707550763491,348,"home/.well-known/shopify/monorail/unstable/produce_batch-2,677",200,OK,Stress Thread Group 3-3,,true,,1114,1640,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,348,0,0
1707550763821,89,"cat/cdn/shop/products/Frame6-2022-12-16T132849.031.png-3,394",200,OK,Stress Thread Group 3-7,bin,true,,95885,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132849.031.png?v=1696600708,87,0,0
1707550763618,343,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,517",200,OK,Stress Thread Group 3-5,,true,,1122,2716,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,343,0,0
1707550763911,52,"cat/cdn/shop/products/Frame6-2022-12-16T132936.675.png-3,399",200,OK,Stress Thread Group 3-7,bin,true,,86491,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132936.675.png?v=1696600715,50,0,0
1707550763678,314,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,203",200,OK,Stress Thread Group 3-8,,true,,1116,3289,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,314,0,0
1707550763667,329,"home/.well-known/shopify/monorail/unstable/produce_batch-2,679",200,OK,Stress Thread Group 3-2,,true,,1118,2500,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,329,0,0
1707550763964,48,"cat/cdn/shop/files/Frame675.png-3,404",200,OK,Stress Thread Group 3-7,bin,true,,83808,1373,10,11,https://supertails.com/cdn/shop/files/Frame675.png?v=1698670803,46,0,0
1707550763668,344,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,515",200,OK,Stress Thread Group 3-4,,true,,1120,3450,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,344,0,0
1707550763749,302,"cat/cart.json-3,454",200,OK,Stress Thread Group 3-6,text,true,,2281,1278,10,11,https://supertails.com/cart.json,302,0,0
1707550763720,337,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,202",200,OK,Stress Thread Group 3-10,,true,,1118,2500,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,337,0,0
1707550764012,56,"cat/cdn/shop/products/Frame6-2022-12-16T133036.944.png-3,401",200,OK,Stress Thread Group 3-7,bin,true,,63282,1396,10,11,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133036.944.png?v=1696600777,54,0,0
1707550763781,318,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,203",200,OK,Stress Thread Group 3-9,,true,,1114,3289,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,318,0,0
1707550764052,51,"cat/cdn/shop/products/7_9500470b-3c6d-4a8f-abb1-1494104b2db6.jpg-3,471",200,OK,Stress Thread Group 3-6,bin,true,,82273,1406,10,11,https://supertails.com/cdn/shop/products/7_9500470b-3c6d-4a8f-abb1-1494104b2db6.jpg?v=1706159831,49,0,0
1707550763776,340,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,517",200,OK,Load Thread Group 2-5,,true,,1124,2716,1,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,340,0,0
1707550764104,40,"cat/cdn/shop/files/COMBOFreshForPaw_63252660-b301-467e-9960-607aad4cdef5.jpg-3,472",200,OK,Stress Thread Group 3-6,bin,true,,47070,1418,10,11,https://supertails.com/cdn/shop/files/COMBOFreshForPaw_63252660-b301-467e-9960-607aad4cdef5.jpg?v=1706159831,40,0,0
1707550764068,78,"cat/cdn/shop/files/Frame835_1.png-3,407",200,OK,Stress Thread Group 3-7,bin,true,,46870,1375,10,11,https://supertails.com/cdn/shop/files/Frame835_1.png?v=1698915436,77,0,0
1707550763839,340,"home/.well-known/shopify/monorail/unstable/produce_batch-2,679",200,OK,Stress Thread Group 3-3,,true,,1120,2500,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,340,0,0
1707550764147,47,"cat/cdn/shop/files/Frame674.png-3,405",200,OK,Stress Thread Group 3-7,bin,true,,83797,1373,10,11,https://supertails.com/cdn/shop/files/Frame674.png?v=1698670804,45,0,0
1707550764146,49,"cat/cdn/shop/files/Frame35_86130443-a965-4891-93e3-5e2630a67d85.png-3,474",200,OK,Stress Thread Group 3-6,bin,true,,56893,1409,10,11,https://supertails.com/cdn/shop/files/Frame35_86130443-a965-4891-93e3-5e2630a67d85.png?v=1706159899,48,0,0
1707550764195,44,"cat/cdn/shop/files/Frame10714.png-3,411",200,OK,Stress Thread Group 3-7,bin,true,,57781,1375,10,11,https://supertails.com/cdn/shop/files/Frame10714.png?v=1701262045,43,0,0
1707550764196,47,"cat/cdn/shop/products/61BNrAV5Y6L._SL1000-230137.jpg-3,478",200,OK,Stress Thread Group 3-6,bin,true,,77120,1394,10,11,https://supertails.com/cdn/shop/products/61BNrAV5Y6L._SL1000-230137.jpg?v=1696482990,45,0,0
1707550764244,40,"cat/cdn/shop/products/61Ej7ajZN8L._SL1000-117483.jpg-3,480",200,OK,Stress Thread Group 3-6,bin,true,,63225,1394,10,11,https://supertails.com/cdn/shop/products/61Ej7ajZN8L._SL1000-117483.jpg?v=1696482993,40,0,0
1707550764240,46,"cat/cdn/shop/products/Frame6_3fb67496-02a7-4b6e-a6dc-104ab84cdb59_1.jpg-3,424",200,OK,Stress Thread Group 3-7,bin,true,,58500,1413,10,11,https://supertails.com/cdn/shop/products/Frame6_3fb67496-02a7-4b6e-a6dc-104ab84cdb59_1.jpg?v=1696494539,45,0,0
1707550763962,338,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,515",200,OK,Stress Thread Group 3-5,,true,,1120,3450,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,338,0,0
1707550763992,328,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,249",200,OK,Stress Thread Group 3-8,,true,,1124,2615,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,328,0,0
1707550763996,327,"home/.well-known/shopify/monorail/unstable/produce_batch-2,680",200,OK,Stress Thread Group 3-2,,true,,1122,3289,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,327,0,0
1707550764286,42,"cat/cdn/shop/products/Frame7_6936627a-3332-402e-8237-31960dc9b354.jpg-3,481",200,OK,Stress Thread Group 3-6,bin,true,,86083,1411,10,11,https://supertails.com/cdn/shop/products/Frame7_6936627a-3332-402e-8237-31960dc9b354.jpg?v=1696482988,40,0,0
1707550764012,348,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,524",200,OK,Stress Thread Group 3-4,,true,,1116,2669,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,348,0,0
1707550764286,95,"cat/cdn/shop/products/4_3b8acc32-b684-4c75-a5fd-414ceb7a054d.jpg-3,432",200,OK,Stress Thread Group 3-7,bin,true,,152264,1406,10,11,https://supertails.com/cdn/shop/products/4_3b8acc32-b684-4c75-a5fd-414ceb7a054d.jpg?v=1696494542,75,0,0
1707550764329,59,"cat/cdn/shop/products/61lIY7wpb5L._SL1000-286015.jpg-3,484",200,OK,Stress Thread Group 3-6,bin,true,,95085,1394,10,11,https://supertails.com/cdn/shop/products/61lIY7wpb5L._SL1000-286015.jpg?v=1696482999,58,0,0
1707550764057,335,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,203",200,OK,Stress Thread Group 3-10,,true,,1114,3289,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,335,0,0
1707550764100,309,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,249",200,OK,Stress Thread Group 3-9,,true,,1116,2615,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,309,0,0
1707550764389,43,"cat/cdn/shop/products/61ejYR_yBLL._SL1000-572318.jpg-3,485",200,OK,Stress Thread Group 3-6,bin,true,,104242,1394,10,11,https://supertails.com/cdn/shop/products/61ejYR_yBLL._SL1000-572318.jpg?v=1696483002,41,0,0
1707550764381,53,"cat/cdn/shop/products/5_503d90b3-6065-4f0a-a7e6-7498b5e9ea28.jpg-3,437",200,OK,Stress Thread Group 3-7,bin,true,,159043,1406,10,11,https://supertails.com/cdn/shop/products/5_503d90b3-6065-4f0a-a7e6-7498b5e9ea28.jpg?v=1696494418,48,0,0
1707550764117,338,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,515",200,OK,Load Thread Group 2-5,,true,,1118,3450,1,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,338,0,0
1707550764434,48,"cat/cdn/shop/products/7_cf6659a8-c2f6-414e-8399-0d28867319fc.jpg-3,441",200,OK,Stress Thread Group 3-7,bin,true,,157182,1406,10,11,https://supertails.com/cdn/shop/products/7_cf6659a8-c2f6-414e-8399-0d28867319fc.jpg?v=1696494457,44,0,0
1707550763750,739,"home/.well-known/shopify/monorail/unstable/produce_batch-2,637",200,OK,Stress Thread Group 3-1,,true,,1116,4754,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,739,0,0
1707550764179,332,"home/.well-known/shopify/monorail/unstable/produce_batch-2,680",200,OK,Stress Thread Group 3-3,,true,,1118,3289,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,332,0,0
1707550764483,48,"cat/cdn/shop/products/6_e8245edd-2bf2-498d-82bf-47643292ea71.jpg-3,439",200,OK,Stress Thread Group 3-7,bin,true,,153032,1406,10,11,https://supertails.com/cdn/shop/products/6_e8245edd-2bf2-498d-82bf-47643292ea71.jpg?v=1696494545,43,0,0
1707550764531,60,"cat/cdn/shop/products/Frame8_41751579-f231-4187-a8a7-631737ebd9db.jpg-3,443",200,OK,Stress Thread Group 3-7,bin,true,,200944,1411,10,11,https://supertails.com/cdn/shop/products/Frame8_41751579-f231-4187-a8a7-631737ebd9db.jpg?v=1696494554,55,0,0
1707550764323,319,"home/cart.json-2,726",200,OK,Stress Thread Group 3-2,text,true,,2281,1260,10,11,https://supertails.com/cart.json,319,0,0
1707550764300,346,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,524",200,OK,Stress Thread Group 3-5,,true,,1114,2669,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,346,0,0
1707550764433,225,"cat/cdn/shop/products/61wcRZU-woL._SL1000-540662.jpg-3,486",200,OK,Stress Thread Group 3-6,bin,true,,81013,1394,10,11,https://supertails.com/cdn/shop/products/61wcRZU-woL._SL1000-540662.jpg?v=1696483011,223,0,0
1707550764658,52,"cat/cdn/shop/products/61rW7NQF-_L._SL1000-333740.jpg-3,489",200,OK,Stress Thread Group 3-6,bin,true,,71459,1394,10,11,https://supertails.com/cdn/shop/products/61rW7NQF-_L._SL1000-333740.jpg?v=1696483014,50,0,0
1707550764393,336,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,249",200,OK,Stress Thread Group 3-10,,true,,1116,2615,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,336,0,0
1707550764361,377,"cat/.well-known/shopify/monorail/v1/produce-3,561",200,OK,Stress Thread Group 3-4,,true,,1126,5272,10,11,https://supertails.com/.well-known/shopify/monorail/v1/produce,377,0,0
1707550764710,47,"cat/cdn/shop/products/61YWAZAkZvL._SL1000-701504.jpg-3,491",200,OK,Stress Thread Group 3-6,bin,true,,93958,1394,10,11,https://supertails.com/cdn/shop/products/61YWAZAkZvL._SL1000-701504.jpg?v=1696483017,45,0,0
1707550764455,340,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,524",200,OK,Load Thread Group 2-5,,true,,1116,2669,1,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,340,0,0
1707550764512,285,"home/cart.json-2,726",200,OK,Stress Thread Group 3-3,text,true,,2281,1260,10,11,https://supertails.com/cart.json,285,0,0
1707550764489,311,"home/.well-known/shopify/monorail/unstable/produce_batch-2,678",200,OK,Stress Thread Group 3-1,,true,,1114,2292,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,311,0,0
1707550764757,47,"cat/cdn/shop/products/61iHv2cFujL._SL1000-610279.jpg-3,493",200,OK,Stress Thread Group 3-6,bin,true,,76932,1394,10,11,https://supertails.com/cdn/shop/products/61iHv2cFujL._SL1000-610279.jpg?v=1696483042,46,0,0
1707550764805,45,"cat/cdn/shop/products/613pz9Xy-_L._SL1000-274816.jpg-3,492",200,OK,Stress Thread Group 3-6,bin,true,,97635,1394,10,11,https://supertails.com/cdn/shop/products/613pz9Xy-_L._SL1000-274816.jpg?v=1696483020,43,0,0
1707550764850,50,"cat/cdn/shop/products/615JL83WYSL._SL1000-132730.jpg-3,497",200,OK,Stress Thread Group 3-6,bin,true,,78201,1394,10,11,https://supertails.com/cdn/shop/products/615JL83WYSL._SL1000-132730.jpg?v=1696483059,48,0,0
1707550764900,47,"cat/cdn/shop/products/61DXt0D56HL._SL1000-366359.jpg-3,495",200,OK,Stress Thread Group 3-6,bin,true,,77587,1394,10,11,https://supertails.com/cdn/shop/products/61DXt0D56HL._SL1000-366359.jpg?v=1696483054,46,0,0
1707550764643,345,"home/.well-known/shopify/monorail/v1/produce-2,728",200,OK,Stress Thread Group 3-2,,true,,1118,5768,10,11,https://supertails.com/.well-known/shopify/monorail/v1/produce,345,0,0
1707550764948,45,"cat/cdn/shop/products/Frame6_3b51e1a1-903a-467d-986d-3234c515e49b-compressed.jpg-3,477",200,OK,Stress Thread Group 3-6,bin,true,,88261,1422,10,11,https://supertails.com/cdn/shop/products/Frame6_3b51e1a1-903a-467d-986d-3234c515e49b-compressed.jpg?v=1696482981,43,0,0
1707550764647,358,"cat/.well-known/shopify/monorail/v1/produce-3,561",200,OK,Stress Thread Group 3-5,,true,,1112,5272,10,11,https://supertails.com/.well-known/shopify/monorail/v1/produce,358,0,0
1707550764738,295,"cat/cart.json-3,572",200,OK,Stress Thread Group 3-4,text,true,,2279,1278,10,11,https://supertails.com/cart.json,295,0,0
1707550764994,48,"cat/cdn/shop/files/CatsanCertificate.png-3,498",200,OK,Stress Thread Group 3-6,bin,true,,74547,1382,10,11,https://supertails.com/cdn/shop/files/CatsanCertificate.png?v=1696483069,47,0,0
1707550765043,48,"cat/cdn/shop/products/SUPERTAILS_2_6d90567e-5253-4cf4-83d7-b702783dca39.png-3,499",200,OK,Stress Thread Group 3-6,bin,true,,127777,1417,10,11,https://supertails.com/cdn/shop/products/SUPERTAILS_2_6d90567e-5253-4cf4-83d7-b702783dca39.png?v=1696543619,45,0,0
1707550764800,325,"home/.well-known/shopify/monorail/unstable/produce_batch-2,677",200,OK,Stress Thread Group 3-1,,true,,1122,1640,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,325,0,0
1707550765092,44,"cat/cdn/shop/products/Featuresintersand1_7a5bc1f7-a83e-4ffa-8bc0-513e2d0d5b19-187654.png-3,500",200,OK,Stress Thread Group 3-6,bin,true,,46017,1430,10,11,https://supertails.com/cdn/shop/products/Featuresintersand1_7a5bc1f7-a83e-4ffa-8bc0-513e2d0d5b19-187654.png?v=1696543630,44,0,0
1707550764798,355,"home/.well-known/shopify/monorail/v1/produce-2,728",200,OK,Stress Thread Group 3-3,,true,,1124,5768,10,11,https://supertails.com/.well-known/shopify/monorail/v1/produce,355,0,0
1707550764795,376,"cat/.well-known/shopify/monorail/v1/produce-3,561",200,OK,Load Thread Group 2-5,,true,,1114,5272,1,11,https://supertails.com/.well-known/shopify/monorail/v1/produce,376,0,0
1707550765137,55,"cat/cdn/shop/products/Copyofsand1_b3de43da-f661-4ebe-baf8-39f431f0c6cf-923178.png-3,505",200,OK,Stress Thread Group 3-6,bin,true,,155207,1423,10,11,https://supertails.com/cdn/shop/products/Copyofsand1_b3de43da-f661-4ebe-baf8-39f431f0c6cf-923178.png?v=1696543637,51,0,0
1707550765193,56,"cat/cdn/shop/products/In_Ac2_1-994657.png-3,503",200,OK,Stress Thread Group 3-6,bin,true,,33633,1383,10,11,https://supertails.com/cdn/shop/products/In_Ac2_1-994657.png?v=1696543633,56,0,0
1707550765250,39,"cat/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000_small.jpg-3,507",200,OK,Stress Thread Group 3-6,bin,true,,3776,1427,10,11,https://supertails.com/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000_small.jpg?v=1675927628,39,0,0
1707550765005,289,"cat/cart.json-3,572",200,OK,Stress Thread Group 3-5,text,true,,2292,1278,10,11,https://supertails.com/cart.json,289,0,0
1707550765290,41,"cat/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000.jpg-3,508",200,OK,Stress Thread Group 3-6,bin,true,,46826,1421,10,11,https://supertails.com/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000.jpg?v=1675927628,40,0,0
1707550764592,784,"cat/cart-3,428",200,OK,Stress Thread Group 3-7,text,true,,4042,1299,10,11,https://supertails.com/cart?t=1707545693734&view=ajax,784,0,0
1707550765378,62,"cat/cdn/shop/files/image598_1_1_1.png-3,444",200,OK,Stress Thread Group 3-7,bin,true,,65684,1379,10,11,https://supertails.com/cdn/shop/files/image598_1_1_1.png?v=1706160601,60,0,0
1707550765126,324,"home/.well-known/shopify/monorail/unstable/produce_batch-2,679",200,OK,Stress Thread Group 3-1,,true,,1114,2500,10,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,324,0,0
1707550765172,299,"cat/cart.json-3,572",200,OK,Load Thread Group 2-5,text,true,,2282,1278,1,11,https://supertails.com/cart.json,299,0,0
1707550765441,68,"cat/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png-3,422",200,OK,Stress Thread Group 3-7,bin,true,,51765,1412,10,10,https://supertails.com/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png?v=1701262044,67,0,0
1707550765510,54,"cat/cdn/shop/products/Group529_1.jpg-3,450",200,OK,Stress Thread Group 3-7,bin,true,,54041,1378,10,10,https://supertails.com/cdn/shop/products/Group529_1.jpg?v=1696496773,53,0,0
1707550765565,47,"cat/cdn/shop/files/Back.png-3,449",200,OK,Stress Thread Group 3-7,bin,true,,65609,1369,10,10,https://supertails.com/cdn/shop/files/Back.png?v=1706607396,46,0,0
1707550764410,1236,"cat/pages/cat-products-3,201",200,OK,Stress Thread Group 3-9,text,true,,148203,1458,10,10,https://supertails.com/pages/cat-products,1226,0,0
1707550765613,48,"cat/cdn/shop/files/Front_2.png-3,448",200,OK,Stress Thread Group 3-7,bin,true,,59050,1372,10,10,https://supertails.com/cdn/shop/files/Front_2.png?v=1706607397,47,0,0
1707550764320,1342,"cat/pages/cat-products-3,201",200,OK,Stress Thread Group 3-8,text,true,,148058,1458,10,10,https://supertails.com/pages/cat-products,1105,0,0
1707550765332,332,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,509",200,OK,Stress Thread Group 3-6,,true,,1122,2466,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,332,0,0
1707550765647,47,"cat/cdn/shop/t/462/assets/pagefly.bc58673e.css-3,265",200,OK,Stress Thread Group 3-9,text,true,,7458,1361,10,10,https://supertails.com/cdn/shop/t/462/assets/pagefly.bc58673e.css?v=60749442741763067811707419906,47,0,0
1707550765662,52,"cat/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png-3,452",200,OK,Stress Thread Group 3-7,bin,true,,127715,1410,10,10,https://supertails.com/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png?v=1696496818,48,0,0
1707550765662,72,"cat/cdn/shop/t/462/assets/pagefly.bc58673e.css-3,265",200,OK,Stress Thread Group 3-8,text,true,,7456,1361,10,10,https://supertails.com/cdn/shop/t/462/assets/pagefly.bc58673e.css?v=60749442741763067811707419906,72,0,0
1707550765695,58,"cat/checkouts/internal/preloads.js-3,267",200,OK,Stress Thread Group 3-9,text,true,,1848,1357,10,10,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,58,0,0
